09:57:35.635694989: Warning Shell history had been deleted or renamed (user=root user_loginuid=-1 type=openat command=bash fd.name=/root/.bash_history name=/root/.bash_history path=<NA> oldpath=<NA> suspicious_johnson (id=a3cce783e592))
09:57:53.078032980: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.108545300: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.139172966: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.169763167: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.200334861: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.230793737: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.261241866: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.291636924: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.322092495: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.352668688: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.383126971: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.413476037: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.443949243: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.474457066: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.504987524: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.535477230: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.565890020: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.596403205: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.626994876: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.657514765: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.688266769: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.718907484: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.749407528: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.779885648: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.810489770: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.841279627: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.871935816: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.902630654: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.933209763: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.964376101: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:53.994429852: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.025184009: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.055722858: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.086318827: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.116906475: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.147604523: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.178112609: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.208603386: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.239199608: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.269768377: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.300514237: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.330918221: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.361446198: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.391918913: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.422486698: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.453244407: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.483841478: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.514465095: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.545024297: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.575502846: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.606032822: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
09:57:54.636523554: Error File below / or /root opened for writing (user=root user_loginuid=-1 command=falco --pidfile=/var/run/falco.pid parent=systemd file=/events.txt program=falco container_id=host image=<NA>)
